tradeline_id,report_id,creditor_name,account_reference,account_type,account_status_raw,section_group,date_opened,date_reported,last_activity_date,high_credit,credit_limit,balance,past_due_amount,late_30_count,late_60_count,late_90_count,bureau_source,credit_utilization_ratio,account_age_months,is_derogatory_flag
7230,737,Portfolio Recovery,ACCT0007230,Revolving,PAID,CLOSED,2015-09-18,2022-02-24,2021-10-31,10000,10000,0,0,0,0,0,TU,0.0,79,0
7231,738,Fifth Third,ACCT0007231,Mortgage,CUR WAS 90,DEROGATORY,2013-11-17,2023-05-16,2023-05-06,572763,572763,108959,24034,3,3,2,XP/TU/EF,0.1902,115,1
7232,738,TD Bank,ACCT0007232,Revolving,CHARGE OFF,DEROGATORY,2010-05-14,2023-06-01,2023-05-07,500,500,424,424,6,2,2,TU/EF,0.848,157,1
7233,738,Ally Financial,ACCT0007233,Mortgage,CUR WAS 30,DEROGATORY,2021-07-22,2023-05-29,2023-05-21,475051,475051,54017,16173,2,0,0,XP/TU/EF,0.1137,23,1
7234,738,Truist,ACCT0007234,Auto,AS AGREED,OPEN,2009-10-02,2023-05-13,2022-11-09,5675,0,4701,0,0,0,0,XP/TU/EF,,164,0
7235,738,LVNV Funding,ACCT0007235,Mortgage,CUR WAS 60,DEROGATORY,2018-01-10,2023-05-05,2022-11-10,585444,585444,226602,20723,4,3,0,TU,0.3871,65,1
7236,738,Midland Credit,ACCT0007236,Installment,CHARGE OFF,DEROGATORY,2017-07-09,2023-05-10,2023-02-13,38979,0,34356,34356,4,5,1,XP/TU,,71,1
7237,738,GEMB/JCP,ACCT0007237,Other,AS AGREED,OPEN,2015-12-09,2023-06-13,2023-02-27,2000,2000,380,0,0,0,0,XP/TU,0.19,90,0
7238,738,Marcus by Goldman,ACCT0007238,Other,COLLECTION,DEROGATORY,2022-12-03,2023-06-05,2023-05-10,10000,10000,2836,2836,5,3,2,XP/EF,0.2836,6,1
7239,738,Fifth Third,ACCT0007239,Auto,AS AGREED,OPEN,2018-12-01,2023-05-04,2023-04-21,24654,0,19428,0,0,0,0,TU/EF,,54,0
7240,738,USAA,ACCT0007240,Mortgage,CUR WAS 90,DEROGATORY,2012-11-29,2023-05-11,2023-04-28,224713,224713,181252,47003,4,3,2,XP/EF,0.8066,127,1
7241,738,GTE Southwest,ACCT0007241,Mortgage,CUR WAS 30,DEROGATORY,2016-04-05,2023-06-11,2023-01-27,357665,357665,65687,20305,3,0,0,XP/EF,0.1837,86,1
7242,738,HSBC,ACCT0007242,Installment,CHARGE OFF,DEROGATORY,2015-07-19,2023-05-27,2022-12-29,16645,0,9724,9724,6,2,1,TU,,95,1
7243,739,Navient,ACCT0007243,Other,COLLECTION,DEROGATORY,2014-05-03,2023-12-26,2023-08-17,300,300,190,190,4,1,1,TU,0.6333,116,1
7244,739,LVNV Funding,ACCT0007244,Revolving,CHARGE OFF,DEROGATORY,2011-05-16,2023-12-09,2023-10-10,5000,5000,3729,3729,4,3,4,XP/TU/EF,0.7458,152,1
7245,739,Cavalry Portfolio,ACCT0007245,Installment,COLLECTION,DEROGATORY,2021-06-22,2023-12-17,2023-08-18,22769,0,9053,9053,1,3,1,XP/TU,,31,1
7246,739,PNC Bank,ACCT0007246,Revolving,AS AGREED,OPEN,2010-04-10,2023-12-16,2023-10-29,3000,3000,2756,0,0,0,0,XP/EF,0.9187,165,0
7247,739,PNC Bank,ACCT0007247,Other,CUR WAS 30,DEROGATORY,2009-11-04,2023-11-28,2023-11-27,5000,5000,3523,278,2,0,0,TU/EF,0.7046,170,1
7248,739,LVNV Funding,ACCT0007248,Other,CUR WAS 60,DEROGATORY,2021-05-09,2023-11-26,2023-07-21,5000,5000,997,230,1,2,0,TU,0.1994,32,1
7249,739,LVNV Funding,ACCT0007249,Other,CHARGE OFF,DEROGATORY,2020-04-18,2023-11-23,2023-09-28,300,300,342,342,7,4,1,XP/TU,1.14,45,1
7250,739,Fifth Third,ACCT0007250,Auto,CUR WAS 60,DEROGATORY,2020-06-11,2024-01-01,2023-07-16,52222,0,32678,11037,2,1,0,XP/EF,,43,1
7251,740,Discover,ACCT0007251,Revolving,CHARGE OFF,DEROGATORY,2020-04-17,2024-06-10,2024-05-19,3000,3000,2342,2342,5,3,3,XP/TU/EF,0.7807,50,1
7252,740,Cavalry Portfolio,ACCT0007252,Other,CUR WAS 90,DEROGATORY,2019-02-07,2024-05-21,2024-02-02,1000,1000,364,95,3,2,2,XP/TU/EF,0.364,64,1
7253,740,Verizon,ACCT0007253,Auto,CUR WAS 30,DEROGATORY,2022-01-10,2024-06-03,2024-05-23,19228,0,15896,3863,1,0,0,TU,,29,1
7254,740,Cavalry Portfolio,ACCT0007254,Mortgage,AS AGREED,OPEN,2020-02-13,2024-06-03,2023-12-31,351608,351608,269989,0,0,0,0,XP/TU/EF,0.7679,52,0
7255,740,Upgrade,ACCT0007255,Other,CHARGE OFF,DEROGATORY,2018-12-14,2024-06-23,2024-04-06,750,750,390,390,4,3,1,TU,0.52,66,1
7256,740,Fifth Third,ACCT0007256,Revolving,CUR WAS 30,DEROGATORY,2024-03-27,2024-06-17,2024-04-10,300,300,356,79,4,0,0,XP/TU,1.1867,3,1
7257,740,Navient,ACCT0007257,Installment,AS AGREED,OPEN,2020-10-05,2024-05-12,2023-11-08,64603,0,28357,0,0,0,0,XP/TU/EF,,44,0
7258,741,American Express,ACCT0007258,Revolving,CHARGE OFF,DEROGATORY,2018-09-05,2020-02-21,2019-11-13,7500,7500,7622,3498,7,5,3,XP,0.4664,18,1
7259,741,Barclays,ACCT0007259,Other,AS AGREED,OPEN,2015-02-01,2020-02-15,2020-01-08,2000,2000,861,0,1,0,0,XP/TU,0.4305,61,0
7260,741,Cavalry Portfolio,ACCT0007260,Other,AS AGREED,OPEN,2012-01-14,2020-03-25,2019-10-21,500,500,192,0,0,0,0,XP,0.384,98,0
7261,741,Marcus by Goldman,ACCT0007261,Installment,AS AGREED,OPEN,2010-02-26,2020-02-20,2019-10-16,59847,0,35478,0,0,0,0,XP/TU/EF,,121,0
7262,741,Synchrony,ACCT0007262,Auto,PAID,CLOSED,2018-06-04,2020-03-10,2019-09-16,7471,0,0,0,1,0,0,TU,,21,0
7263,741,USAA,ACCT0007263,Mortgage,AS AGREED,OPEN,2017-04-22,2020-03-01,2020-01-22,473958,473958,237498,0,0,0,0,XP/TU,0.5011,35,0
7264,741,GTE Southwest,ACCT0007264,Mortgage,PAID,CLOSED,2019-07-11,2020-02-25,2019-11-27,294854,294854,0,0,0,0,0,XP/TU,0.0,8,0
7265,741,Ally Financial,ACCT0007265,Other,AS AGREED,OPEN,2019-03-11,2020-02-13,2019-11-18,300,300,98,0,0,0,0,XP/TU,0.3267,12,0
7266,741,Wells Fargo,ACCT0007266,Revolving,AS AGREED,OPEN,2019-03-25,2020-02-28,2019-11-22,5000,5000,1458,0,0,0,0,XP/TU/EF,0.2916,12,0
7267,741,Marcus by Goldman,ACCT0007267,Revolving,AS AGREED,OPEN,2017-07-28,2020-03-22,2019-10-12,5000,5000,3342,0,0,0,0,XP/TU/EF,0.6684,32,0
7268,741,Truist,ACCT0007268,Revolving,AS AGREED,OPEN,2013-12-04,2020-03-26,2020-02-04,3000,3000,1084,0,0,0,0,XP,0.3613,75,0
7269,741,GTE Southwest,ACCT0007269,Mortgage,AS AGREED,OPEN,2013-07-24,2020-02-13,2020-02-02,159837,159837,23821,0,0,0,0,XP/EF,0.149,80,0
7270,741,USAA,ACCT0007270,Installment,AS AGREED,OPEN,2011-12-07,2020-02-27,2019-12-20,55203,0,31703,0,0,0,0,TU,,99,0
7271,741,Chase,ACCT0007271,Mortgage,AS AGREED,OPEN,2014-02-09,2020-02-21,2019-10-10,556580,556580,106211,0,0,0,0,TU/EF,0.1908,73,0
7272,742,LendingClub,ACCT0007272,Mortgage,CHARGE OFF,DEROGATORY,2015-01-11,2020-08-27,2020-04-21,128900,128900,110673,110673,5,4,2,XP/TU,0.8586,68,1
7273,742,Capital One,ACCT0007273,Auto,AS AGREED,OPEN,2012-11-16,2020-08-25,2020-02-14,51643,0,35692,0,2,0,0,TU,,94,0
7274,742,Fifth Third,ACCT0007274,Mortgage,AS AGREED,OPEN,2016-12-20,2020-09-18,2020-04-22,563776,563776,459857,0,0,0,0,XP/TU/EF,0.8157,45,0
7275,742,LendingClub,ACCT0007275,Revolving,AS AGREED,OPEN,2014-09-18,2020-09-17,2020-09-16,300,300,103,0,0,0,0,TU/EF,0.3433,72,0
7276,742,USAA,ACCT0007276,Mortgage,PAID,CLOSED,2018-11-25,2020-09-09,2020-04-15,279275,279275,0,0,0,0,0,XP/TU/EF,0.0,22,0
7277,742,Bank of America,ACCT0007277,Mortgage,AS AGREED,OPEN,2009-06-27,2020-09-17,2020-03-04,271060,271060,82749,0,0,0,0,XP/TU,0.3053,135,0
7278,742,Regions Bank,ACCT0007278,Mortgage,AS AGREED,OPEN,2013-10-08,2020-09-18,2020-06-19,392299,392299,313914,0,0,0,0,XP/TU,0.8002,83,0
7279,742,HSBC,ACCT0007279,Auto,PAID,CLOSED,2020-01-31,2020-09-25,2020-08-15,9776,0,0,0,0,0,0,TU/EF,,8,0
7280,742,Discover,ACCT0007280,Mortgage,AS AGREED,OPEN,2019-06-08,2020-09-01,2020-07-01,408286,408286,326627,0,0,0,0,TU,0.8,15,0
7281,742,American Express,ACCT0007281,Installment,AS AGREED,OPEN,2018-12-22,2020-09-26,2020-05-16,46266,0,17393,0,0,0,0,XP,,21,0
7282,742,AT&T,ACCT0007282,Revolving,AS AGREED,OPEN,2012-07-09,2020-09-09,2020-03-06,750,750,356,0,0,0,0,TU/EF,0.4747,98,0
7283,742,LVNV Funding,ACCT0007283,Revolving,AS AGREED,OPEN,2019-01-27,2020-08-17,2020-07-09,300,300,216,0,0,0,0,EF,0.72,20,0
7284,743,Ford Motor Credit,ACCT0007284,Auto,CUR WAS 30,DEROGATORY,2011-04-24,2020-09-24,2020-09-08,13885,0,1901,559,2,0,0,TU,,114,1
7285,743,Ally Financial,ACCT0007285,Auto,AS AGREED,OPEN,2014-04-15,2020-09-23,2020-05-02,61209,0,23656,0,0,0,0,XP/TU,,78,0
7286,743,LendingClub,ACCT0007286,Installment,AS AGREED,OPEN,2014-06-23,2020-09-15,2020-06-12,57616,0,35231,0,0,0,0,TU/EF,,76,0
7287,743,AT&T,ACCT0007287,Auto,PAID,CLOSED,2019-05-27,2020-08-23,2020-06-01,7285,0,0,0,0,0,0,TU/EF,,17,0
7288,743,Pennymac,ACCT0007288,Mortgage,AS AGREED,OPEN,2013-10-31,2020-08-25,2020-05-07,294126,294126,251606,0,0,0,0,TU,0.8554,84,0
7289,743,Citi,ACCT0007289,Installment,AS AGREED,OPEN,2016-03-12,2020-09-10,2020-03-20,38820,0,6228,0,0,0,0,TU,,55,0
7290,743,Toyota Motor Credit,ACCT0007290,Mortgage,AS AGREED,OPEN,2020-04-13,2020-09-16,2020-06-14,152911,152911,114306,0,0,0,0,XP/EF,0.7475,6,0
7291,744,Bank of America,ACCT0007291,Auto,CUR WAS 90,DEROGATORY,2010-08-27,2021-12-09,2021-10-21,28582,0,22204,7226,3,2,2,TU/EF,,136,1
7292,744,Capital One,ACCT0007292,Installment,AS AGREED,OPEN,2019-03-06,2021-11-21,2021-06-03,55755,0,32673,-81,0,0,0,XP/EF,,33,0
7293,744,Wells Fargo,ACCT0007293,Revolving,AS AGREED,OPEN,2010-08-25,2021-11-09,2021-10-14,10000,10000,3355,0,0,0,0,XP/EF,0.3355,136,0
7294,744,Upgrade,ACCT0007294,Other,AS AGREED,OPEN,2012-07-03,2021-12-07,2021-12-05,5000,5000,3169,0,0,0,0,XP/TU,0.6338,113,0
7295,744,Ford Motor Credit,ACCT0007295,Other,AS AGREED,OPEN,2021-05-28,2021-12-11,2021-07-21,5000,5000,2088,0,0,0,0,TU/EF,0.4176,7,0
7296,744,Toyota Motor Credit,ACCT0007296,Auto,PAID,CLOSED,2012-10-02,2021-11-08,2021-09-08,8984,0,0,0,0,0,0,XP,,110,0
7297,744,Synchrony,ACCT0007297,Other,PAID,CLOSED,2017-05-31,2021-11-03,2021-10-08,3000,3000,0,0,2,0,0,XP/TU/EF,0.0,55,0
7298,744,Discover,ACCT0007298,Revolving,AS AGREED,OPEN,2019-08-12,2021-11-08,2021-05-22,750,750,214,0,0,0,0,XP,0.2853,28,0
7299,744,Toyota Motor Credit,ACCT0007299,Other,PAID,CLOSED,2014-03-06,2021-12-03,2021-09-04,2000,2000,0,0,1,0,0,XP,0.0,93,0
7300,744,Chase,ACCT0007300,Other,CLOSED,CLOSED,2013-05-10,2021-11-30,2021-09-18,3000,3000,0,0,0,0,0,EF,0.0,103,0
7301,744,HSBC,ACCT0007301,Revolving,AS AGREED,OPEN,2011-05-14,2021-11-13,2021-09-03,750,750,446,0,0,0,0,TU,0.5947,127,0
7302,745,AT&T,ACCT0007302,Auto,CUR WAS 90,DEROGATORY,2009-11-25,2020-10-22,2020-07-05,15626,0,1781,271,3,2,1,XP/TU/EF,,132,1
7303,745,KeyBank,ACCT0007303,Revolving,CHARGE OFF,DEROGATORY,2015-08-15,2020-10-19,2020-04-07,5000,5000,2066,2066,3,4,3,TU/EF,0.4132,63,1
7304,745,AT&T,ACCT0007304,Other,CUR WAS 60,DEROGATORY,2018-04-12,2020-10-16,2020-06-15,15000,15000,7878,1058,1,2,0,XP,0.5252,31,1
7305,745,Cavalry Portfolio,ACCT0007305,Other,AS AGREED,OPEN,2013-05-02,2020-10-18,2020-05-26,3000,3000,1808,0,0,0,0,TU/EF,0.6027,90,0
7306,745,SoFi,ACCT0007306,Installment,CLOSED,CLOSED,2010-02-11,2020-10-22,2020-09-10,51787,0,0,0,0,0,0,XP/TU/EF,,129,0
7307,745,Toyota Motor Credit,ACCT0007307,Installment,PAID,CLOSED,2011-05-23,2020-10-15,2020-08-31,49241,0,0,0,0,0,0,XP/TU/EF,,114,0
7308,745,TD Bank,ACCT0007308,Installment,CUR WAS 60,DEROGATORY,2017-07-05,2020-11-16,2020-07-25,42270,0,13568,4244,4,3,0,TU,,40,1
7309,745,GEMB/JCP,ACCT0007309,Installment,AS AGREED,OPEN,2016-05-05,2020-11-02,2020-08-17,29598,0,8653,0,0,0,0,XP/TU,,54,0
7310,745,GTE Southwest,ACCT0007310,Other,CUR WAS 60,DEROGATORY,2012-01-19,2020-10-26,2020-07-13,10000,10000,4018,1367,4,1,0,XP,0.4018,106,1
7311,745,Upgrade,ACCT0007311,Revolving,CUR WAS 30,DEROGATORY,2016-01-17,2020-10-06,2020-05-01,7500,7500,7305,1356,3,0,0,TU/EF,0.974,58,1
7312,745,Ford Motor Credit,ACCT0007312,Mortgage,AS AGREED,OPEN,2017-09-08,2020-10-14,2020-04-27,250403,250403,108250,0,0,0,0,TU/EF,0.4323,38,0
7313,746,HSBC,ACCT0007313,Other,CUR WAS 90,DEROGATORY,2020-05-14,2021-01-19,2020-08-19,300,300,49,13,3,1,2,XP,0.1633,9,1
7314,746,Portfolio Recovery,ACCT0007314,Mortgage,CUR WAS 30,DEROGATORY,2017-08-09,2021-01-08,2020-11-28,324194,324194,204022,42801,1,0,0,TU/EF,0.6293,42,1
7315,746,Verizon,ACCT0007315,Mortgage,CUR WAS 90,DEROGATORY,2011-01-12,2021-02-01,2020-07-24,495511,495511,191188,41758,2,3,1,XP/TU,0.3858,121,1
7316,746,Capital One,ACCT0007316,Other,CHARGE OFF,DEROGATORY,2018-05-30,2021-02-18,2020-11-27,750,750,797,797,6,4,4,XP/EF,1.0627,33,1
7317,746,Navient,ACCT0007317,Other,CLOSED,CLOSED,2020-02-24,2021-01-27,2020-10-03,15000,15000,0,0,0,0,0,XP/EF,0.0,12,0
7318,747,Navy Federal,ACCT0007318,Other,CHARGE OFF,DEROGATORY,2017-05-14,2022-10-24,2022-10-14,2000,2000,1836,1836,2,4,3,XP,0.918,66,1
7319,747,Synchrony,ACCT0007319,Revolving,CHARGE OFF,DEROGATORY,2013-01-12,2022-11-04,2022-05-23,15000,15000,15607,15607,7,5,1,EF,1.0405,118,1
7320,747,Midland Credit,ACCT0007320,Auto,CUR WAS 90,DEROGATORY,2013-07-22,2022-10-14,2022-07-07,21269,0,7528,1194,4,3,1,TU,,112,1
7321,747,American Express,ACCT0007321,Auto,AS AGREED,OPEN,2017-11-29,2022-10-28,2022-08-17,39198,0,32152,0,0,0,0,XP,,60,0
7322,747,Fifth Third,ACCT0007322,Auto,CHARGE OFF,DEROGATORY,2010-02-07,2022-10-21,2022-06-07,64095,0,70753,70753,5,4,3,TU,,153,1
7323,747,Ally Financial,ACCT0007323,Other,CUR WAS 30,DEROGATORY,2018-09-24,2022-11-18,2022-08-09,5000,5000,2311,129,3,0,0,XP/TU/EF,0.4622,50,1
7324,747,Ally Financial,ACCT0007324,Other,AS AGREED,OPEN,2019-01-02,2022-10-09,2022-08-28,2000,2000,367,0,0,0,0,TU,0.1835,46,0
7325,747,AT&T,ACCT0007325,Other,AS AGREED,OPEN,2019-08-19,2022-10-29,2022-08-26,750,750,90,0,0,0,0,EF,0.12,39,0
7326,747,Capital One,ACCT0007326,Revolving,COLLECTION,DEROGATORY,2020-08-24,2022-11-11,2022-05-30,10000,10000,2774,2774,1,2,1,XP/EF,0.2774,27,1
7327,747,Citi,ACCT0007327,Auto,CUR WAS 30,DEROGATORY,2013-04-06,2022-11-18,2022-11-13,41678,0,26192,5601,4,0,0,XP/EF,,115,1
7328,747,Midland Credit,ACCT0007328,Mortgage,AS AGREED,OPEN,2011-03-04,2022-10-31,2022-07-02,232773,232773,71358,0,0,0,0,TU,0.3066,140,0
7329,747,Santander,ACCT0007329,Other,COLLECTION,DEROGATORY,2018-06-12,2022-10-25,2022-05-15,7500,7500,5812,5812,2,0,2,XP/TU,0.7749,53,1
7330,748,Chase,ACCT0007330,Auto,CUR WAS 90,DEROGATORY,2009-09-16,2023-01-28,2022-12-06,23491,0,8276,1743,4,2,2,TU/EF,,161,1
7331,748,Capital One,ACCT0007331,Revolving,CUR WAS 90,DEROGATORY,2022-04-07,2023-01-28,2022-11-24,10000,10000,7707,2033,2,2,1,EF,0.7707,10,1
7332,748,USAA,ACCT0007332,Auto,COLLECTION,DEROGATORY,2017-11-03,2023-02-05,2023-01-22,24073,0,22483,22483,3,2,1,XP/TU,,63,1
7333,748,Discover,ACCT0007333,Revolving,CHARGE OFF,DEROGATORY,2018-12-25,2023-01-29,2023-01-07,3000,3000,1612,1612,4,5,2,XP/EF,0.5373,50,1
7334,748,GTE Southwest,ACCT0007334,Installment,CUR WAS 30,DEROGATORY,2013-02-06,2023-02-25,2023-01-24,51940,0,24644,2573,2,0,0,TU,,120,1
7335,748,KeyBank,ACCT0007335,Other,AS AGREED,OPEN,2014-01-02,2023-02-20,2022-12-01,750,750,96,0,0,0,0,XP,0.128,109,0
7336,748,Navy Federal,ACCT0007336,Auto,CHARGE OFF,DEROGATORY,2021-01-06,2023-02-04,2023-01-11,61032,0,58091,58091,6,3,3,XP/EF,,25,1
7337,748,Sallie Mae,ACCT0007337,Mortgage,AS AGREED,OPEN,2021-04-14,2023-01-31,2022-10-13,393765,393765,72914,0,0,0,0,XP/TU,0.1852,22,0
7338,749,GTE Southwest,ACCT0007338,Auto,CUR WAS 30,DEROGATORY,2019-05-11,2023-11-14,2023-05-27,11734,0,3151,842,2,0,0,TU/EF,,54,1
7339,749,KeyBank,ACCT0007339,Auto,COLLECTION,DEROGATORY,2013-07-21,2023-10-26,2023-06-11,26839,0,8416,8416,1,0,0,XP/TU,,124,1
7340,749,GEMB/JCP,ACCT0007340,Other,CHARGE OFF,DEROGATORY,2012-10-08,2023-11-12,2023-07-18,5000,5000,3317,3317,5,4,2,XP/EF,0.6634,133,1
7341,749,Synchrony,ACCT0007341,Installment,COLLECTION,DEROGATORY,2013-10-28,2023-10-05,2023-07-13,32519,0,27228,27228,5,2,1,XP,,121,1
7342,749,Fifth Third,ACCT0007342,Other,CUR WAS 90,DEROGATORY,2021-01-01,2023-10-02,2023-07-28,2000,2000,808,161,2,1,2,TU,0.404,34,1
7343,749,GEMB/JCP,ACCT0007343,Auto,AS AGREED,OPEN,2010-02-09,2023-10-16,2023-04-17,16907,0,1829,0,0,0,0,XP/TU,,165,0
7344,749,LendingClub,ACCT0007344,Other,AS AGREED,OPEN,2023-03-20,2023-11-10,2023-05-12,3000,3000,439,0,0,0,0,XP/EF,0.1463,8,0
7345,749,Cavalry Portfolio,ACCT0007345,Other,AS AGREED,OPEN,2018-05-19,2023-10-24,2023-07-27,7500,7500,4429,0,0,0,0,XP/TU/EF,0.5905,66,0
7346,750,Cavalry Portfolio,ACCT0007346,Mortgage,CUR WAS 60,DEROGATORY,2012-04-23,2023-12-25,2023-08-14,397541,397541,329868,41000,2,3,0,XP/TU/EF,0.8298,141,1
7347,750,Rocket Mortgage,ACCT0007347,Other,CHARGE OFF,DEROGATORY,2021-06-19,2023-12-06,2023-11-21,500,500,564,564,4,4,2,XP/EF,1.128,31,1
7348,750,GEMB/JCP,ACCT0007348,Auto,CHARGE OFF,DEROGATORY,2021-10-26,2023-11-25,2023-08-04,55757,0,34147,34147,6,5,4,XP/TU/EF,,27,1
7349,750,Regions Bank,ACCT0007349,Installment,AS AGREED,OPEN,2019-06-21,2023-12-04,2023-09-09,22765,0,8823,0,0,0,0,XP,,55,0
7350,750,Navient,ACCT0007350,Installment,COLLECTION,DEROGATORY,2014-11-16,2023-11-28,2023-09-19,5185,0,3305,3305,5,2,1,EF,,110,1
7351,750,Cavalry Portfolio,ACCT0007351,Auto,PAID,CLOSED,2021-09-09,2023-12-25,2023-08-11,52486,0,0,0,0,0,0,TU,,28,0
7352,750,Regions Bank,ACCT0007352,Other,PAID,CLOSED,2021-09-19,2023-11-30,2023-10-30,750,750,0,0,0,0,0,XP/EF,0.0,28,0
7353,750,Rocket Mortgage,ACCT0007353,Mortgage,AS AGREED,OPEN,2013-11-28,2023-12-20,2023-07-19,432641,432641,306935,0,0,0,0,XP/TU/EF,0.7094,122,0
7354,750,Cavalry Portfolio,ACCT0007354,Other,AS AGREED,OPEN,2017-09-03,2023-11-18,2023-08-22,300,300,184,0,0,0,0,TU,0.6133,76,0
7355,750,USAA,ACCT0007355,Installment,PAID,CLOSED,2010-05-08,2023-11-30,2023-11-29,8234,0,0,0,0,0,0,TU/EF,,164,0
7356,750,Barclays,ACCT0007356,Revolving,CHARGE OFF,DEROGATORY,2019-02-24,2023-12-16,2023-11-18,750,750,305,305,6,1,1,TU,0.4067,59,1
7357,751,TD Bank,ACCT0007357,Auto,CUR WAS 90,DEROGATORY,2023-01-28,2023-03-19,2023-02-11,43950,0,27891,7692,3,3,2,EF,,3,1
7358,751,LendingClub,ACCT0007358,Installment,CHARGE OFF,DEROGATORY,2018-02-06,2023-03-20,2022-12-11,23645,0,18296,18296,3,5,4,TU,,62,1
7359,751,Wells Fargo,ACCT0007359,Auto,CUR WAS 30,DEROGATORY,2014-02-07,2023-04-12,2023-01-17,52094,0,17975,5114,3,0,0,XP,,110,1
7360,751,Upgrade,ACCT0007360,Auto,CHARGE OFF,DEROGATORY,2020-03-21,2023-04-25,2023-01-22,25369,0,28048,-91,6,5,4,XP/EF,,37,1
7361,751,Toyota Motor Credit,ACCT0007361,Auto,AS AGREED,OPEN,2012-03-23,2023-04-23,2023-01-28,37885,0,11946,0,0,0,0,TU/EF,,133,0
7362,752,Ally Financial,ACCT0007362,Revolving,COLLECTION,DEROGATORY,2017-04-24,2023-08-29,2023-07-07,2000,2000,1452,1452,0,2,0,TU,0.726,77,1
7363,752,Citi,ACCT0007363,Auto,CUR WAS 90,DEROGATORY,2015-12-31,2023-07-30,2023-02-28,20807,0,3354,1118,1,1,1,TU,,93,1
7364,752,Fifth Third,ACCT0007364,Revolving,CUR WAS 30,DEROGATORY,2020-02-12,2023-08-29,2023-07-04,1500,1500,1299,128,3,0,0,XP/TU,0.866,43,1
7365,752,Truist,ACCT0007365,Revolving,CUR WAS 30,DEROGATORY,2020-12-07,2023-08-27,2023-05-16,7500,7500,5959,1355,1,0,0,XP/EF,0.7945,33,1
7366,752,Jefferson Capital,ACCT0007366,Revolving,AS AGREED,OPEN,2015-04-12,2023-08-01,2023-02-05,500,500,343,0,0,0,0,XP,0.686,101,0
7367,752,Marcus by Goldman,ACCT0007367,Other,CUR WAS 60,DEROGATORY,2011-07-25,2023-08-01,2023-01-29,5000,5000,1663,557,3,1,0,TU/EF,0.3326,146,1
7368,752,Chase,ACCT0007368,Other,AS AGREED,OPEN,2012-03-12,2023-09-01,2023-05-05,15000,15000,8120,0,0,0,0,EF,0.5413,138,0
7369,752,Sallie Mae,ACCT0007369,Mortgage,AS AGREED,OPEN,2018-03-20,2023-07-27,2023-01-27,262520,262520,154278,0,0,0,0,XP,0.5877,66,0
7370,753,PNC Bank,ACCT0007370,Mortgage,CUR WAS 30,DEROGATORY,2012-06-19,2024-01-06,2023-06-29,573363,573363,317009,29566,3,0,0,EF,0.5529,140,1
7371,753,Toyota Motor Credit,ACCT0007371,Installment,CUR WAS 90,DEROGATORY,2015-06-03,2024-01-31,2023-08-07,8393,0,914,191,2,3,2,TU/EF,,104,1
7372,753,Sallie Mae,ACCT0007372,Installment,COLLECTION,DEROGATORY,2023-04-16,2024-01-01,2023-08-08,10902,0,8230,8230,4,0,1,XP/TU,,10,1
7373,753,GTE Southwest,ACCT0007373,Mortgage,AS AGREED,OPEN,2011-06-15,2024-01-22,2023-07-12,309096,309096,269289,0,0,0,0,XP/EF,0.8712,152,0
7374,753,TD Bank,ACCT0007374,Mortgage,CUR WAS 90,DEROGATORY,2023-01-03,2024-01-25,2024-01-19,271492,271492,167188,15907,4,2,2,EF,0.6158,13,1
7375,753,Wells Fargo,ACCT0007375,Mortgage,AS AGREED,OPEN,2022-05-07,2024-01-30,2023-07-17,294873,294873,125549,0,0,0,0,XP,0.4258,21,0
7376,753,Sallie Mae,ACCT0007376,Auto,PAID,CLOSED,2021-11-08,2024-01-12,2023-11-08,33594,0,0,0,0,0,0,XP/TU/EF,,27,0
7377,753,Capital One,ACCT0007377,Installment,AS AGREED,OPEN,2014-04-07,2024-01-11,2024-01-09,10200,0,1573,0,0,0,0,XP/TU/EF,,118,0
7378,753,Jefferson Capital,ACCT0007378,Revolving,AS AGREED,OPEN,2016-10-20,2024-02-01,2023-10-12,5000,5000,5603,0,0,0,0,TU,1.1206,88,0
7379,753,Toyota Motor Credit,ACCT0007379,Other,CHARGE OFF,DEROGATORY,2019-02-22,2024-01-15,2023-10-10,750,750,800,800,2,1,4,TU,1.0667,60,1
7380,753,HSBC,ACCT0007380,Auto,AS AGREED,OPEN,2012-07-22,2024-01-16,2023-11-29,33747,0,26442,0,0,0,0,XP,,139,0
7381,754,Portfolio Recovery,ACCT0007381,Revolving,CUR WAS 90,DEROGATORY,2024-02-16,2024-03-13,2023-09-04,7500,7500,8816,1051,2,1,1,XP/TU,1.1755,2,1
7382,754,HSBC,ACCT0007382,Other,CHARGE OFF,DEROGATORY,2018-01-03,2024-03-22,2023-09-05,10000,10000,10148,10148,5,1,3,XP/EF,1.0148,75,1
7383,754,Discover,ACCT0007383,Revolving,CUR WAS 60,DEROGATORY,2019-11-01,2024-04-01,2023-09-29,1500,1500,1008,131,4,1,0,XP,0.672,53,1
7384,754,PNC Bank,ACCT0007384,Installment,COLLECTION,DEROGATORY,2021-11-05,2024-03-08,2023-09-06,20228,0,16604,16604,1,0,1,XP/TU/EF,,29,1
7385,754,Chase,ACCT0007385,Auto,AS AGREED,OPEN,2020-12-24,2024-04-02,2023-09-16,25365,0,14086,0,0,0,0,TU/EF,,40,0
